customer_id,total_orders,total_revenue,avg_order_value,last_order_date
CUST10849,18,1122265.09,62348.06,2025-12-24
CUST09344,9,1122168.23,124685.36,2025-11-22
CUST14616,14,1122053.76,80146.7,2025-10-28
CUST01592,46,1121648.35,24383.66,2025-12-21
CUST03192,26,1121265.14,43125.58,2025-12-18
CUST08804,51,1121206.29,21984.44,2025-12-15
CUST11632,22,1121027.96,50955.82,2025-12-29
CUST10041,13,1120328.08,86179.08,2025-11-22
CUST05945,24,1120180.09,46674.17,2025-12-19
CUST09750,18,1120100.8,62227.82,2025-11-23
CUST04037,28,1117788.4,39921.01,2025-12-19
CUST00525,14,1117157.53,79796.97,2025-11-26
CUST08483,18,1112949.53,61830.53,2025-12-14
CUST07060,22,1111903.68,50541.08,2025-11-24
CUST08930,34,1111295.6,32685.16,2025-12-24
CUST05069,16,1108857.85,69303.62,2025-12-15
CUST09550,16,1108371.5,69273.22,2025-12-24
CUST00243,17,1107670.62,65157.1,2025-12-23
CUST07619,21,1106472.29,52689.16,2025-08-11
CUST01013,21,1106145.5,52673.6,2025-12-05
CUST08791,17,1104999.98,65000.0,2025-10-12
CUST05748,35,1104653.43,31561.53,2025-12-09
CUST13853,41,1103648.72,26918.26,2025-12-16
CUST07678,23,1103615.69,47983.29,2025-11-03
CUST01719,35,1102445.83,31498.45,2025-12-18
CUST02504,25,1101018.92,44040.76,2025-12-21
CUST08138,24,1099883.87,45828.49,2025-11-25
CUST10569,14,1098361.31,78454.38,2025-12-11
CUST06272,14,1098126.67,78437.62,2025-12-26
CUST11417,30,1097646.16,36588.21,2025-12-14
CUST04322,21,1096905.12,52233.58,2025-12-05
CUST06609,24,1096016.45,45667.35,2025-12-05
CUST00500,38,1095913.32,28839.82,2025-12-14
CUST11091,23,1091178.94,47442.56,2025-12-06
CUST09615,31,1090652.73,35182.35,2025-12-07
CUST07627,14,1089896.93,77849.78,2025-10-07
CUST05038,37,1086033.37,29352.25,2025-11-20
CUST03591,30,1085769.58,36192.32,2025-12-10
CUST00578,21,1085396.34,51685.54,2025-10-20
CUST11013,35,1083817.08,30966.2,2025-12-27
CUST11631,11,1082717.96,98428.91,2025-08-25
CUST09691,29,1081340.99,37287.62,2025-11-22
CUST08777,28,1080511.13,38589.68,2025-11-24
CUST03847,22,1079806.87,49082.13,2025-11-15
CUST11592,14,1079772.96,77126.64,2025-11-26
CUST14878,19,1078745.21,56776.06,2025-12-04
CUST06647,14,1078418.9,77029.92,2025-12-22
CUST09104,8,1078237.56,134779.7,2025-12-02
CUST12013,9,1077779.1,119753.23,2025-12-05
CUST10146,11,1077503.19,97954.84,2025-09-30
CUST14976,8,1076119.07,134514.88,2025-12-25
CUST03527,33,1075719.4,32597.56,2025-12-12
CUST13985,27,1075607.99,39837.33,2025-12-13
CUST08133,41,1075575.13,26233.54,2025-12-31
CUST01755,29,1074316.92,37045.41,2025-08-09
CUST13206,18,1074253.73,59680.76,2025-11-27
CUST01184,17,1073924.25,63172.01,2025-12-10
CUST02357,16,1073135.88,67070.99,2025-10-06
CUST12240,48,1071583.71,22324.66,2025-12-27
CUST01563,13,1067433.76,82110.29,2025-11-13
CUST02873,20,1067168.39,53358.42,2025-10-19
CUST12408,4,1066961.38,266740.35,2025-08-02
CUST14645,12,1063661.36,88638.45,2025-10-28
CUST12074,28,1062831.44,37958.27,2025-11-18
CUST13461,33,1062438.36,32195.1,2025-12-04
CUST04678,20,1061113.05,53055.65,2025-08-20
CUST10636,29,1060973.22,36585.28,2025-12-23
CUST03484,15,1059911.21,70660.75,2025-11-22
CUST00070,39,1059868.15,27176.11,2025-12-17
CUST08075,10,1059007.9,105900.79,2025-10-06
CUST06495,32,1058408.54,33075.27,2025-12-17
CUST00012,22,1057574.87,48071.59,2025-12-11
CUST05342,22,1057445.15,48065.69,2025-11-26
CUST02863,23,1055287.71,45882.07,2025-12-25
CUST02554,28,1054953.61,37676.91,2025-10-22
CUST00141,21,1054260.35,50202.87,2025-12-02
CUST00997,16,1054058.11,65878.63,2025-12-10
CUST05345,26,1053931.76,40535.84,2025-11-16
CUST01773,15,1052073.08,70138.21,2025-12-23
CUST06648,18,1051710.7,58428.37,2025-12-09
CUST08715,10,1049847.96,104984.8,2025-10-07
CUST00948,18,1049798.99,58322.17,2025-12-03
CUST00999,18,1049658.65,58314.37,2025-12-23
CUST02210,24,1048434.46,43684.77,2025-10-13
CUST04315,23,1048171.05,45572.65,2025-12-08
CUST09559,12,1046971.62,87247.64,2025-12-17
CUST04405,44,1046960.76,23794.56,2025-12-04
CUST03697,22,1046898.76,47586.31,2025-12-31
CUST13955,23,1046757.65,45511.2,2025-12-16
CUST11999,20,1046734.85,52336.74,2025-11-06
CUST11280,16,1046696.44,65418.53,2025-11-30
CUST11961,29,1046683.67,36092.54,2025-10-15
CUST12768,22,1046492.6,47567.85,2025-12-20
CUST06885,19,1046318.3,55069.38,2025-10-10
CUST05578,33,1045565.24,31683.8,2025-12-22
CUST08755,26,1045181.21,40199.28,2025-12-28
CUST13308,19,1045000.84,55000.04,2025-10-21
CUST01179,7,1044893.07,149270.44,2025-07-05
CUST01084,18,1042789.01,57932.72,2025-12-24
CUST00536,18,1042308.7,57906.04,2025-08-25
CUST09022,19,1042065.99,54845.58,2025-11-05
CUST07332,15,1041219.13,69414.61,2025-07-15
CUST00179,20,1039060.25,51953.01,2025-12-15
CUST14019,32,1036881.74,32402.55,2025-10-11
CUST13189,23,1036149.46,45049.98,2025-08-04
CUST10937,18,1035980.21,57554.46,2025-12-03
CUST07408,26,1033982.6,39768.56,2025-11-30
CUST09201,15,1033750.29,68916.69,2025-12-31
CUST00163,8,1033419.28,129177.41,2025-12-30
CUST08145,25,1031947.23,41277.89,2025-12-10
CUST06316,18,1031863.6,57325.76,2025-12-24
CUST12899,16,1031198.91,64449.93,2025-11-14
CUST14313,8,1030386.07,128798.26,2025-10-23
CUST11039,17,1029852.24,60579.54,2025-11-19
CUST08258,27,1028710.0,38100.37,2025-12-03
CUST07388,30,1028665.87,34288.86,2025-12-20
CUST13974,16,1023621.89,63976.37,2025-10-11
CUST09043,30,1023376.2,34112.54,2025-12-22
CUST14461,26,1023029.95,39347.31,2025-11-01
CUST09191,16,1022316.18,63894.76,2025-10-21
CUST02603,8,1021263.06,127657.88,2025-11-25
CUST11707,19,1020318.85,53700.99,2025-12-02
CUST08291,24,1019320.33,42471.68,2025-12-11
CUST06862,15,1018611.77,67907.45,2025-11-02
CUST04159,23,1017618.14,44244.27,2025-11-08
CUST07059,14,1017579.42,72684.24,2025-10-30
CUST10545,14,1015910.57,72565.04,2025-12-28
CUST07803,40,1015740.81,25393.52,2025-12-21
CUST08249,19,1013239.8,53328.41,2025-12-27
CUST00359,10,1012501.95,101250.19,2025-11-16
CUST01551,22,1012081.95,46003.73,2025-12-09
CUST13886,17,1010871.12,59463.01,2025-12-12
CUST02735,15,1008238.46,67215.9,2025-09-24
CUST03142,15,1006649.92,67109.99,2025-12-24
CUST07827,16,1006489.4,62905.59,2025-12-19
CUST00933,35,1005921.62,28740.62,2025-11-04
CUST04328,26,1004812.48,38646.63,2025-12-02
CUST07151,11,1004749.3,91340.85,2025-12-22
CUST03440,20,1004643.16,50232.16,2025-12-29
CUST04817,12,1003713.7,83642.81,2025-10-06
CUST04851,31,1003565.41,32373.08,2025-11-29
CUST07103,18,1003014.04,55723.0,2025-12-20
CUST02416,16,1002975.41,62685.96,2025-11-25
CUST14188,21,1002575.04,47741.67,2025-11-26
CUST09922,14,1001684.87,71548.92,2025-10-16
CUST04690,33,999703.49,30294.05,2025-12-03
CUST09763,27,998750.66,36990.77,2025-12-12
CUST11811,30,993413.22,33113.77,2025-12-05
CUST10804,25,992500.81,39700.03,2025-11-20
CUST14242,12,990796.79,82566.4,2025-12-25
CUST12250,29,990547.59,34156.81,2025-12-31
CUST05659,27,988711.86,36618.96,2025-12-22
CUST00736,14,988530.93,70609.35,2025-12-08
CUST06935,20,988436.04,49421.8,2025-10-07
CUST01774,26,988324.01,38012.46,2025-12-25
CUST09447,31,986946.06,31836.97,2025-12-10
CUST00807,22,986241.58,44829.16,2025-12-01
CUST08154,29,985810.17,33993.45,2025-12-25
CUST06327,18,985189.77,54732.77,2025-11-04
CUST14906,10,984204.59,98420.46,2025-06-15
CUST13968,18,983216.6,54623.14,2025-12-25
CUST14810,32,983166.32,30723.95,2025-12-28
CUST00716,20,983050.35,49152.52,2025-11-26
CUST13569,19,982883.35,51730.7,2025-12-11
CUST07986,12,982335.77,81861.31,2025-12-19
CUST11920,9,982170.72,109130.08,2025-11-10
CUST01801,21,982077.38,46765.59,2025-11-21
CUST05153,11,981860.38,89260.03,2025-08-14
CUST06033,13,981307.24,75485.17,2025-10-17
CUST06281,9,980956.63,108995.18,2025-07-21
CUST06474,25,980547.88,39221.92,2025-10-13
CUST00537,14,978840.59,69917.18,2025-12-29
CUST06611,20,978155.54,48907.78,2025-12-26
CUST10417,11,977965.38,88905.94,2025-12-05
CUST01866,23,976282.35,42447.06,2025-11-18
CUST09193,18,975063.94,54170.22,2025-10-19
CUST00972,24,973845.63,40576.9,2025-11-10
CUST08333,9,972733.33,108081.48,2025-09-14
CUST14375,17,972524.27,57207.31,2025-06-23
CUST09994,10,972376.89,97237.69,2025-09-19
CUST00428,16,972124.11,60757.76,2025-12-23
CUST14183,13,971481.11,74729.32,2025-10-11
CUST04107,23,970642.24,42201.84,2025-12-15
CUST12901,15,970628.79,64708.59,2025-11-24
CUST01408,15,969476.51,64631.77,2025-09-27
CUST07455,12,968827.15,80735.6,2025-12-15
CUST14567,45,968814.04,21529.2,2025-12-17
CUST09497,6,968717.01,161452.84,2025-12-20
CUST02327,13,968389.38,74491.49,2025-11-30
CUST09585,28,968033.47,34572.62,2025-12-30
CUST01699,25,967520.42,38700.82,2025-11-27
CUST00248,24,967064.4,40294.35,2025-12-08
CUST09255,13,965929.7,74302.28,2025-10-08
CUST12308,25,964270.81,38570.83,2025-12-25
CUST14468,13,962717.08,74055.16,2025-11-06
CUST05589,21,962300.4,45823.83,2025-11-03
CUST14295,9,960918.3,106768.7,2025-11-07
CUST01302,18,960755.95,53375.33,2025-12-20
CUST11036,19,960627.22,50559.33,2025-12-16
CUST12912,28,959216.45,34257.73,2025-12-15
CUST04939,10,958362.9,95836.29,2025-06-09
CUST13309,23,957766.51,41642.02,2025-12-03
CUST00227,28,957460.03,34195.0,2025-12-16
CUST03854,19,957392.5,50389.08,2025-12-24
CUST12412,13,956592.89,73584.07,2025-10-27
CUST01426,27,956564.86,35428.33,2025-12-09
CUST00053,20,956517.55,47825.88,2025-11-06
CUST12433,10,956373.35,95637.33,2025-12-08
CUST04609,26,954947.58,36728.75,2025-10-02
CUST12571,25,954742.98,38189.72,2025-12-25
CUST07613,17,954405.27,56141.49,2025-12-03
CUST09530,21,952844.44,45373.54,2025-12-30
CUST05395,14,952750.06,68053.58,2025-12-14
CUST07350,20,952683.87,47634.19,2025-12-20
CUST06013,35,952418.18,27211.95,2025-12-13
CUST13286,17,952371.98,56021.88,2025-11-05
CUST09637,16,952128.26,59508.02,2025-10-08
CUST00271,12,950313.61,79192.8,2025-11-02
CUST07716,22,950033.66,43183.35,2025-12-21
CUST07341,26,949576.35,36522.17,2025-12-29
CUST00844,26,948623.56,36485.52,2025-11-26
CUST10384,14,948495.92,67749.71,2025-12-20
CUST10155,10,948150.9,94815.09,2025-12-18
CUST13681,15,946110.68,63074.05,2025-10-19
CUST06092,12,945935.89,78827.99,2025-07-28
CUST12485,13,944923.76,72686.44,2025-12-20
CUST13439,13,943790.26,72599.25,2025-10-10
CUST11843,17,941874.73,55404.4,2025-10-29
CUST06384,3,940409.59,313469.86,2025-06-16
CUST13629,19,940368.87,49493.1,2025-12-10
CUST02046,14,938714.9,67051.06,2025-11-29
CUST01825,8,938425.1,117303.14,2025-09-20
CUST02734,16,938392.06,58649.5,2025-12-23
CUST10548,14,937441.09,66960.08,2025-09-14
CUST11614,29,937043.91,32311.86,2025-12-08
CUST06863,25,936748.75,37469.95,2025-12-07
CUST08480,26,934043.02,35924.73,2025-12-29
CUST08494,22,933818.49,42446.3,2025-11-27
CUST11550,29,933347.27,32184.39,2025-12-29
CUST07109,22,933263.57,42421.07,2025-09-21
CUST14741,17,932629.71,54860.57,2025-12-02
CUST13542,9,931501.62,103500.18,2025-10-05
CUST02821,17,930423.25,54730.78,2025-12-07
CUST13497,21,929504.57,44262.12,2025-12-20
CUST01407,20,929427.93,46471.4,2025-12-12
CUST10903,8,928850.55,116106.32,2025-05-21
CUST06006,26,928320.07,35704.62,2025-12-01
CUST02198,15,927693.21,61846.21,2025-11-30
CUST09326,21,925145.11,44054.53,2025-11-16
CUST02326,23,924917.47,40213.8,2025-12-04
CUST05854,14,924630.56,66045.04,2025-09-25
CUST07884,19,924203.75,48642.3,2025-10-14
CUST08461,24,923684.53,38486.86,2025-12-08
CUST06228,28,923427.01,32979.54,2025-12-15
CUST02986,24,923085.41,38461.89,2025-12-02
CUST03116,16,922934.73,57683.42,2025-11-23
CUST07873,16,922612.24,57663.27,2025-12-20
CUST03275,6,922536.58,153756.1,2025-06-07
CUST04842,29,922240.96,31801.41,2025-12-25
CUST02872,21,921803.7,43895.41,2025-12-03
CUST10724,15,919912.95,61327.53,2025-11-09
CUST06912,28,919464.98,32838.03,2025-11-26
CUST05075,32,919334.87,28729.21,2025-12-10
CUST00002,26,919299.52,35357.67,2025-12-30
CUST10693,19,918707.53,48353.03,2025-11-14
CUST08113,26,917907.99,35304.15,2025-12-10
CUST10027,18,917778.8,50987.71,2025-12-06
CUST02074,16,917572.45,57348.28,2025-09-14
CUST06840,32,916591.51,28643.48,2025-12-30
CUST10610,8,915480.67,114435.08,2025-10-01
CUST05967,22,913857.56,41538.98,2025-12-01
CUST03390,5,913217.71,182643.54,2025-12-31
CUST04548,9,912210.82,101356.76,2025-10-14
CUST00513,25,910978.64,36439.15,2025-12-13
CUST02092,23,909869.54,39559.55,2025-12-11
CUST11087,18,909759.08,50542.17,2025-12-15
CUST08096,17,909494.25,53499.66,2025-11-27
CUST14344,20,909397.62,45469.88,2025-12-23
CUST12584,16,909299.53,56831.22,2025-11-29
CUST02803,15,909195.5,60613.03,2025-11-27
CUST10560,18,908881.81,50493.43,2025-11-08
CUST07669,23,907774.71,39468.47,2025-10-18
CUST12436,24,907100.08,37795.84,2025-11-28
CUST08041,24,906871.39,37786.31,2025-12-16
CUST05281,41,906837.21,22117.98,2025-12-16
CUST00231,7,906625.36,129517.91,2025-10-01
CUST06138,19,906311.26,47700.59,2025-12-10
CUST13512,22,905945.79,41179.35,2025-12-28
CUST13177,9,905933.53,100659.28,2025-12-28
CUST04579,29,905713.32,31231.49,2025-12-29
CUST06769,12,904960.21,75413.35,2025-07-06
CUST04566,18,904528.11,50251.56,2025-12-06
CUST05388,35,904126.37,25832.18,2025-12-29
CUST05284,19,903680.75,47562.14,2025-12-01
CUST02097,4,903201.57,225800.39,2025-06-26
CUST01181,21,902747.01,42987.95,2025-12-07
CUST13421,24,901805.34,37575.22,2025-10-16
CUST04895,7,900961.01,128708.72,2025-09-17
CUST10682,36,900774.46,25021.51,2025-12-04
CUST06581,12,900661.99,75055.17,2025-03-18
CUST13211,10,899998.73,89999.87,2025-04-08
CUST06752,6,899401.25,149900.21,2025-11-16
CUST10444,30,899360.34,29978.68,2025-12-26
CUST12615,22,899014.59,40864.3,2025-12-29
CUST05970,11,898904.73,81718.61,2025-12-28
CUST14782,28,898040.89,32072.89,2025-11-21
CUST08938,18,897797.82,49877.66,2025-11-29
CUST11006,26,897485.78,34518.68,2025-12-17
CUST10861,13,897332.59,69025.58,2025-12-11
CUST03610,22,896510.01,40750.46,2025-12-25
CUST13823,36,896299.18,24897.2,2025-12-08
CUST12756,16,895697.7,55981.11,2025-12-23
CUST03957,16,894894.06,55930.88,2025-10-06
CUST10364,14,893753.83,63839.56,2025-11-10
CUST05390,10,893370.99,89337.1,2025-12-05
CUST13858,12,892934.51,74411.21,2025-07-18
CUST13726,21,892533.56,42501.6,2025-12-17
CUST02015,8,892531.33,111566.42,2025-11-02
CUST05407,19,892098.31,46952.54,2025-12-14
CUST13656,32,891967.93,27874.0,2025-12-21
CUST06791,12,891818.75,74318.23,2025-12-29
CUST00479,25,891454.73,35658.19,2025-11-27
CUST11819,10,890970.01,89097.0,2025-05-22
CUST06733,16,890898.26,55681.14,2025-12-27
CUST09552,17,890803.52,52400.21,2025-10-09
CUST12322,23,890004.1,38695.83,2025-11-28
CUST01522,27,889396.55,32940.61,2025-12-23
CUST05553,20,888839.17,44441.96,2025-12-08
CUST00140,36,888693.6,24685.93,2025-12-12
CUST05194,17,888175.84,52245.64,2025-12-26
CUST05762,17,887428.78,52201.69,2025-12-21
CUST03341,11,887169.41,80651.76,2025-12-25
CUST05658,19,885295.84,46594.52,2025-12-05
CUST01373,14,885092.38,63220.88,2025-11-12
CUST04981,28,884870.53,31602.52,2025-12-18
CUST06765,9,884467.5,98274.17,2025-12-28
CUST07383,40,883796.91,22094.92,2025-12-22
CUST14521,16,883509.29,55219.33,2025-11-09
CUST09869,10,883112.55,88311.26,2025-10-22
CUST03732,23,882832.56,38384.02,2025-12-16
CUST06267,33,882258.61,26735.11,2025-12-13
CUST11993,24,882071.09,36752.96,2025-12-08
CUST07153,34,881398.97,25923.5,2025-12-10
CUST08221,9,880814.91,97868.32,2025-12-21
CUST06599,22,880434.5,40019.75,2025-12-22
CUST00249,30,880384.47,29346.15,2025-12-12
CUST10012,7,880161.55,125737.36,2025-10-14
CUST06023,21,879896.91,41899.85,2025-11-12
CUST00242,30,878712.16,29290.41,2025-12-05
CUST11055,35,878170.56,25090.59,2025-12-28
CUST08402,14,877847.19,62703.37,2025-10-10
CUST09042,6,877186.21,146197.7,2025-08-15
CUST14094,29,877111.1,30245.21,2025-12-05
CUST06991,23,876422.06,38105.31,2025-10-25
CUST13281,8,875297.28,109412.16,2025-12-02
CUST13940,14,875078.93,62505.64,2025-11-20
CUST07932,12,874641.65,72886.8,2025-10-18
CUST11582,5,872750.42,174550.08,2025-11-27
CUST05873,7,872428.06,124632.58,2025-08-10
CUST03077,30,872322.91,29077.43,2025-12-23
CUST03905,22,872171.88,39644.18,2025-11-18
CUST08023,15,871606.61,58107.11,2025-11-20
CUST00954,19,870297.48,45805.13,2025-11-27
CUST12745,20,869756.28,43487.81,2025-12-19
CUST14267,16,869748.11,54359.26,2025-11-27
CUST04717,5,867548.36,173509.67,2025-07-01
CUST05048,7,867535.64,123933.66,2025-11-30
CUST12924,17,867009.5,51000.56,2025-12-18
CUST01251,13,866799.4,66676.88,2025-12-13
CUST12589,24,865953.06,36081.38,2025-11-28
CUST13240,21,864698.38,41176.11,2025-12-08
CUST05336,23,864496.68,37586.81,2025-11-13
CUST08594,14,864201.59,61728.69,2025-12-30
CUST00499,26,863915.36,33227.51,2025-11-11
CUST05746,13,863900.65,66453.9,2025-11-14
CUST00569,19,863018.65,45422.03,2025-12-24
CUST13932,11,862922.6,78447.51,2025-11-19
CUST00384,19,862447.66,45391.98,2025-10-04
CUST06201,8,862293.34,107786.67,2025-09-20
CUST02875,9,862184.19,95798.24,2025-12-29
CUST02766,25,862111.27,34484.45,2025-12-26
CUST03705,21,861501.87,41023.9,2025-10-29
CUST04305,9,860911.35,95656.82,2025-12-05
CUST11787,16,860632.31,53789.52,2025-12-29
CUST01871,13,860472.78,66190.21,2025-12-21
CUST03337,19,860450.66,45286.88,2025-12-30
CUST08053,27,860038.91,31853.29,2025-10-11
CUST06766,15,859957.86,57330.52,2025-08-22
CUST11206,23,859387.69,37364.68,2025-12-27
CUST08543,11,858055.65,78005.06,2025-12-24
CUST08736,30,857941.77,28598.06,2025-11-11
CUST07911,10,857391.61,85739.16,2025-11-08
CUST03017,9,857331.33,95259.04,2025-04-09
CUST10978,15,856849.24,57123.28,2025-11-24
CUST00219,3,856414.72,285471.57,2024-12-21
CUST06400,11,856128.4,77829.85,2025-12-11
CUST04621,16,854032.94,53377.06,2025-11-17
CUST11256,30,853321.08,28444.04,2025-11-10
CUST11127,14,852621.0,60901.5,2025-12-24
CUST02383,18,852372.95,47354.05,2025-11-08
CUST07219,18,851627.48,47312.64,2025-11-18
CUST01453,12,850808.83,70900.74,2025-12-28
CUST02145,9,850545.92,94505.1,2025-11-08
CUST08065,32,849880.68,26558.77,2025-11-23
CUST12271,15,849276.75,56618.45,2025-12-09
CUST07737,17,849217.14,49953.95,2025-11-07
CUST14419,29,849144.81,29280.86,2025-12-17
CUST02950,13,848189.76,65245.37,2025-11-09
CUST02178,6,847307.38,141217.9,2025-11-23
CUST03802,22,846106.47,38459.39,2025-12-29
CUST12142,29,845119.45,29142.05,2025-12-29
CUST04991,33,844575.42,25593.19,2025-12-04
CUST07061,18,844557.35,46919.85,2025-12-22
CUST01467,25,844286.76,33771.47,2025-12-25
CUST06451,12,844275.58,70356.3,2025-11-21
CUST01335,20,842702.56,42135.13,2025-11-28
CUST02789,25,842694.81,33707.79,2025-10-21
CUST14477,13,842686.73,64822.06,2025-12-27
CUST05852,20,842615.68,42130.78,2025-06-27
CUST07289,21,841795.75,40085.51,2025-09-04
CUST07479,10,840949.5,84094.95,2025-10-06
CUST05565,24,840909.67,35037.9,2025-11-19
CUST03080,20,840466.32,42023.32,2025-12-07
CUST07254,20,840208.48,42010.42,2025-12-17
CUST02206,13,838607.39,64508.26,2025-12-14
CUST04183,8,838111.3,104763.91,2025-12-23
CUST13043,31,837472.39,27015.24,2025-12-27
CUST12957,24,836935.05,34872.29,2025-11-09
CUST04065,16,836392.0,52274.5,2025-12-30
CUST09764,17,835165.28,49127.37,2025-12-30
CUST03896,12,834892.92,69574.41,2025-12-16
CUST13337,19,834200.07,43905.27,2025-12-10
CUST12740,17,834077.37,49063.37,2025-11-29
CUST01855,16,832548.04,52034.25,2025-10-19
CUST06470,11,832082.3,75643.85,2025-12-28
CUST14838,11,831288.34,75571.67,2025-12-17
CUST12875,23,830460.72,36106.99,2025-11-19
CUST11020,19,830300.17,43700.01,2025-12-01
CUST00421,6,827684.07,137947.35,2025-06-01
CUST03477,17,827539.1,48678.77,2025-11-02
CUST01272,16,826472.96,51654.56,2025-12-28
CUST06886,11,826177.02,75107.0,2025-03-23
CUST11641,43,825550.68,19198.85,2025-12-26
CUST11914,13,824846.78,63449.75,2025-12-27
CUST05158,10,824642.41,82464.24,2025-12-10
CUST07358,20,824464.55,41223.23,2025-12-01
CUST01560,15,823471.35,54898.09,2025-11-13
CUST11346,22,823079.66,37412.71,2025-12-31
CUST03068,26,822432.88,31632.03,2025-12-13
CUST12451,19,821820.26,43253.7,2025-10-08
CUST04430,7,821289.84,117327.12,2025-07-20
CUST08701,16,820870.72,51304.42,2025-10-18
CUST00815,12,820741.93,68395.16,2025-06-29
CUST04819,13,819778.73,63059.9,2025-12-01
CUST02702,22,819413.81,37246.08,2025-12-24
CUST10488,15,818919.02,54594.6,2025-10-08
CUST10415,23,817545.45,35545.45,2025-12-29
CUST14058,8,816706.9,102088.36,2025-12-19
CUST09468,19,815871.36,42940.6,2025-09-04
CUST05427,40,815407.48,20385.19,2025-12-01
CUST05799,21,815386.59,38827.93,2025-12-21
CUST04859,17,815256.78,47956.28,2025-11-19
CUST10562,17,814732.01,47925.41,2025-10-22
CUST13506,19,813373.63,42809.14,2025-11-13
CUST12608,7,813344.47,116192.07,2025-12-24
CUST07562,5,813185.74,162637.15,2025-12-15
CUST14803,12,811687.91,67640.66,2025-11-20
CUST00685,17,811283.68,47722.57,2025-10-30
CUST01608,8,811029.26,101378.66,2025-05-31
CUST09565,4,808846.86,202211.72,2025-11-26
CUST10533,23,808548.32,35154.27,2025-12-02
CUST13803,21,808523.56,38501.12,2025-12-25
CUST10843,10,808170.98,80817.1,2025-10-29
CUST01262,9,807800.78,89755.64,2025-12-04
CUST02528,18,807765.79,44875.88,2025-11-14
CUST03505,17,806949.15,47467.6,2025-12-11
CUST00436,7,806328.12,115189.73,2025-10-28
CUST08577,5,805553.1,161110.62,2025-04-15
CUST02237,12,805445.86,67120.49,2025-12-30
CUST09023,5,805282.17,161056.43,2025-05-30
CUST13224,15,804482.73,53632.18,2025-09-09
CUST11228,20,804009.99,40200.5,2025-12-14
CUST08517,22,803617.18,36528.05,2025-12-06
CUST10051,11,803316.31,73028.76,2025-12-18
CUST13675,18,801865.99,44548.11,2025-12-07
CUST11439,12,801747.31,66812.28,2025-12-14
CUST10388,28,801678.0,28631.36,2025-12-17
CUST04407,20,801013.42,40050.67,2025-12-26
CUST06374,16,800353.68,50022.1,2025-07-28
CUST00247,5,800160.15,160032.03,2025-03-02
CUST02345,17,799937.55,47055.15,2025-12-05
CUST03883,17,799152.21,47008.95,2025-12-20
CUST10196,16,798461.06,49903.82,2025-12-16
CUST12146,7,798283.87,114040.55,2025-10-06
CUST14919,5,798253.62,159650.72,2025-05-11
CUST11269,16,797409.6,49838.1,2025-12-17
CUST01668,17,797187.68,46893.39,2025-12-18
CUST08239,10,796648.27,79664.83,2025-10-20
